2/14/2023 14:33,23.93,60.00,1.19

2/14/2023 14:48,23.97,60.00,1.19

2/14/2023 15:03,23.98,60.00,1.19

2/14/2023 15:18,24.58,58.00,1.30

2/14/2023 15:33,24.69,58.00,1.31

2/14/2023 15:48,24.32,59.00,1.25

2/14/2023 16:03,24.05,60.00,1.20

2/14/2023 16:18,24.27,59.00,1.24

2/14/2023 16:33,24.55,59.00,1.26

2/14/2023 16:48,24.40,59.00,1.25

2/14/2023 17:03,24.34,59.00,1.25

2/14/2023 17:18,24.24,60.00,1.21

2/14/2023 17:33,23.98,60.00,1.19

2/14/2023 17:48,23.81,61.00,1.15

2/14/2023 18:03,23.67,61.00,1.14

2/14/2023 18:18,23.61,61.00,1.14

2/14/2023 18:33,23.42,62.00,1.09

2/14/2023 18:48,23.20,63.00,1.05

2/14/2023 19:03,23.23,63.00,1.05

2/14/2023 19:18,23.23,63.00,1.05

2/14/2023 19:33,23.19,63.00,1.05

2/14/2023 19:48,23.16,63.00,1.05

2/14/2023 20:03,23.16,63.00,1.05

2/14/2023 20:18,23.15,63.00,1.05

2/14/2023 20:33,23.15,63.00,1.05

2/14/2023 20:48,23.16,63.00,1.05

2/14/2023 21:03,23.20,63.00,1.05

2/14/2023 21:18,23.09,63.00,1.05

2/14/2023 21:33,23.03,63.00,1.04

2/14/2023 21:48,22.99,63.00,1.04

2/14/2023 22:03,22.98,63.00,1.04

2/14/2023 22:18,22.96,63.00,1.04

2/14/2023 22:33,22.88,64.00,1.00

2/14/2023 22:48,22.71,64.00,0.99

2/14/2023 23:03,22.54,64.00,0.98

2/14/2023 23:18,22.44,64.00,0.98

2/14/2023 23:33,22.28,65.00,0.94

2/14/2023 23:48,22.15,65.00,0.93

2/15/2023 00:03,22.08,65.00,0.93

2/15/2023 00:18,22.08,65.00,0.93

2/15/2023 00:33,22.17,65.00,0.93

2/15/2023 00:48,22.23,64.00,0.97

